"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2004 03210000","R-10","R - Single Family/Cabin","121  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03220000","R-10","R - Single Family/Cabin","119  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03230000","R-10","R - Single Family/Cabin","117  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03240000","R-10","R - Single Family/Cabin","115  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03250000","R-10","R - Single Family/Cabin","113  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03260000","R-10","R - Single Family/Cabin","111  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03270000","R-10","R - Single Family/Cabin","109  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03280000","R-10","R - Single Family/Cabin","107  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03290000","R-10","R - Single Family/Cabin","105  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03300000","R-10","R - Single Family/Cabin","103  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03310000","R-10","R - Single Family/Cabin","101  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03320000","R-10","R - Single Family/Cabin","114  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03330000","R-10","R - Single Family/Cabin","116  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03340000","R-10","R - Single Family/Cabin","118  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03350000","R-10","R - Single Family/Cabin","120  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03360000","R-10","R - Single Family/Cabin","122  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03370000","R-10","R - Single Family/Cabin","124  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03380000","R-10","R - Single Family/Cabin","126  TRINLEY ST","South Coventry",2005,"1991 or Later","2001-2010"
"2004 03390000","R-10","R - Single Family/Cabin","128  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03400000","R-10","R - Single Family/Cabin","130  TRINLEY ST","South Coventry",2005,"1991 or Later","2001-2010"
"2004 03410000","R-10","R - Single Family/Cabin","132  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03420000","R-10","R - Single Family/Cabin","134  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03430000","R-10","R - Single Family/Cabin","136  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03440000","R-10","R - Single Family/Cabin","138  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03450000","R-10","R - Single Family/Cabin","140  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03460000","R-10","R - Single Family/Cabin","142  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03470000","R-10","R - Single Family/Cabin","144  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03480000","R-10","R - Single Family/Cabin","146  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03490000","R-10","R - Single Family/Cabin","148  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03500000","R-10","R - Single Family/Cabin","150  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03510000","R-10","R - Single Family/Cabin","243  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03520000","R-10","R - Single Family/Cabin","241  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03530000","R-10","R - Single Family/Cabin","239  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03540000","R-10","R - Single Family/Cabin","237  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03550000","R-10","R - Single Family/Cabin","235  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03560000","R-10","R - Single Family/Cabin","233  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03570000","R-10","R - Single Family/Cabin","143  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03580000","R-10","R - Single Family/Cabin","141  TRINLEY ST","South Coventry",2005,"1991 or Later","2001-2010"
"2004 03590000","R-10","R - Single Family/Cabin","139  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03600000","R-10","R - Single Family/Cabin","137  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03610000","R-10","R - Single Family/Cabin","135  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03620000","R-10","R - Single Family/Cabin","133  TRINLEY ST","South Coventry",2005,"1991 or Later","2001-2010"
"2004 03630000","R-10","R - Single Family/Cabin","131  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03640000","R-10","R - Single Family/Cabin","129  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03650000","R-10","R - Single Family/Cabin","127  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03660000","R-10","R - Single Family/Cabin","125  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03670000","R-10","R - Single Family/Cabin","123  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03680000","R-10","R - Single Family/Cabin","121  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03690000","R-10","R - Single Family/Cabin","119  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03700000","R-10","R - Single Family/Cabin","117  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03710000","R-10","R - Single Family/Cabin","115  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
