"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"5002 02790000","R-10","R - Single Family/Cabin","1384  OLD BARN CIR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02800000","R-10","R - Single Family/Cabin","1386  OLD BARN CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 02810000","R-10","R - Single Family/Cabin","1388  OLD BARN CIR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 02820000","R-10","R - Single Family/Cabin","1390  OLD BARN CIR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 02830000","R-10","R - Single Family/Cabin","1392  OLD BARN CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 02840000","R-10","R - Single Family/Cabin","1394  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 02860000","R-10","R - Single Family/Cabin","1337  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 02870000","R-10","R - Single Family/Cabin","1335  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 02880000","R-10","R - Single Family/Cabin","1333  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02890000","R-10","R - Single Family/Cabin","1362  STEEPLE CHASE RD","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02900000","R-10","R - Single Family/Cabin","1364  STEEPLE CHASE RD","West Bradford",2001,"1991 or Later","2001-2010"
"5002 02910000","R-10","R - Single Family/Cabin","1366  STEEPLE CHASE RD","West Bradford",2001,"1991 or Later","2001-2010"
"5002 02920000","R-10","R - Single Family/Cabin","1365  STEEPLE CHASE RD","West Bradford",2001,"1991 or Later","2001-2010"
"5002 02930000","R-10","R - Single Family/Cabin","1363  STEEPLE CHASE RD","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02940000","R-10","R - Single Family/Cabin","1327  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02950000","R-10","R - Single Family/Cabin","1325  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02960000","R-10","R - Single Family/Cabin","1323  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02970000","R-10","R - Single Family/Cabin","1321  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02980000","R-10","R - Single Family/Cabin","1319  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 02990000","R-10","R - Single Family/Cabin","1317  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03000000","R-10","R - Single Family/Cabin","1315  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03010000","R-10","R - Single Family/Cabin","1313  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03020000","R-10","R - Single Family/Cabin","1311  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03030000","R-10","R - Single Family/Cabin","1309  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03040000","R-10","R - Single Family/Cabin","1307  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 03050000","R-10","R - Single Family/Cabin","1305  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03060000","R-10","R - Single Family/Cabin","1303  STONEGATE DR","West Bradford",1998,"1991 or Later","1991-2000"
"5002 03070000","R-10","R - Single Family/Cabin","1301  STONEGATE DR","West Bradford",2002,"1991 or Later","2001-2010"
"5002 03080000","R-10","R - Single Family/Cabin","1395  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 03090000","R-10","R - Single Family/Cabin","1341  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03100000","R-10","R - Single Family/Cabin","1343  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03110000","R-10","R - Single Family/Cabin","1349  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03120000","R-10","R - Single Family/Cabin","1351  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03130000","R-10","R - Single Family/Cabin","1357  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03140000","R-10","R - Single Family/Cabin","1359  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03150000","R-10","R - Single Family/Cabin","1365  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03160000","R-10","R - Single Family/Cabin","1373  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03170000","R-10","R - Single Family/Cabin","1375  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03180000","R-10","R - Single Family/Cabin","1377  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 03190000","R-10","R - Single Family/Cabin","1379  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 03200000","R-10","R - Single Family/Cabin","1381  STONEGATE DR","West Bradford",2000,"1991 or Later","1991-2000"
"5002 03210000","R-10","R - Single Family/Cabin","1393  STONEGATE DR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03220000","R-10","R - Single Family/Cabin","1302  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03230000","R-10","R - Single Family/Cabin","1304  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03240000","R-10","R - Single Family/Cabin","1306  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03250000","R-10","R - Single Family/Cabin","1308  SCHOOL HOUSE CIR","West Bradford",2002,"1991 or Later","2001-2010"
"5002 03260000","R-10","R - Single Family/Cabin","1310  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03270000","R-10","R - Single Family/Cabin","1311  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03280000","R-10","R - Single Family/Cabin","1309  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03290000","R-10","R - Single Family/Cabin","1307  SCHOOL HOUSE CIR","West Bradford",2002,"1991 or Later","2001-2010"
"5002 03300000","R-10","R - Single Family/Cabin","1305  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03310000","R-10","R - Single Family/Cabin","1303  SCHOOL HOUSE CIR","West Bradford",2001,"1991 or Later","2001-2010"
"5002 03320000","R-10","R - Single Family/Cabin","1301  SCHOOL HOUSE CIR","West Bradford",2002,"1991 or Later","2001-2010"
"5002 03330000","R-10","R - Single Family/Cabin","1324  STONEGATE DR","West Bradford",1999,"1991 or Later","1991-2000"
"5002 03360000","R-10","R - Single Family/Cabin","1578  BRIGHT GLADE CIR","West Bradford",2018,"1991 or Later","2011-2022"
"5002 03370000","R-10","R - Single Family/Cabin","1572  BRIGHT GLADE CIR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03380000","R-10","R - Single Family/Cabin","1568  BRIGHT GLADE CIR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03390000","R-10","R - Single Family/Cabin","1566  BRIGHT GLADE CIR","West Bradford",2018,"1991 or Later","2011-2022"
"5002 03400000","R-10","R - Single Family/Cabin","1564  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03410000","R-10","R - Single Family/Cabin","1562  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03420000","R-10","R - Single Family/Cabin","1560  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03430000","R-10","R - Single Family/Cabin","1558  BRIGHT GLADE CIR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03440000","R-10","R - Single Family/Cabin","1551  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03450000","R-10","R - Single Family/Cabin","1553  BRIGHT GLADE CIR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03460000","R-10","R - Single Family/Cabin","1555  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03470000","R-10","R - Single Family/Cabin","1557  BRIGHT GLADE CIR","West Bradford",2018,"1991 or Later","2011-2022"
"5002 03480000","R-10","R - Single Family/Cabin","1559  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03490000","R-10","R - Single Family/Cabin","1561  BRIGHT GLADE CIR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03500000","R-10","R - Single Family/Cabin","1422  HOLLOW DR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03510000","R-10","R - Single Family/Cabin","1420  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03520000","R-10","R - Single Family/Cabin","1418  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03530000","R-10","R - Single Family/Cabin","1416  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03540000","R-10","R - Single Family/Cabin","1414  HOLLOW DR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03550000","R-10","R - Single Family/Cabin","1412  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03560000","R-10","R - Single Family/Cabin","1410  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03570000","R-10","R - Single Family/Cabin","1408  HOLLOW DR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03580000","R-10","R - Single Family/Cabin","1406  HOLLOW DR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03590000","R-10","R - Single Family/Cabin","1404  HOLLOW DR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03610000","R-10","R - Single Family/Cabin","1413  HOLLOW DR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03620000","R-10","R - Single Family/Cabin","1415  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03630000","R-10","R - Single Family/Cabin","1417  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03640000","R-10","R - Single Family/Cabin","1419  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03650000","R-10","R - Single Family/Cabin","1421  HOLLOW DR","West Bradford",2015,"1991 or Later","2011-2022"
"5002 03660000","R-10","R - Single Family/Cabin","1567  BRIGHT GLADE CIR","West Bradford",2018,"1991 or Later","2011-2022"
"5002 03670000","R-10","R - Single Family/Cabin","1569  BRIGHT GLADE CIR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03680000","R-10","R - Single Family/Cabin","1571  BRIGHT GLADE CIR","West Bradford",2017,"1991 or Later","2011-2022"
"5002 03690000","R-10","R - Single Family/Cabin","1573  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03700000","R-10","R - Single Family/Cabin","1575  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03710000","R-10","R - Single Family/Cabin","1577  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03720000","R-10","R - Single Family/Cabin","1581  BRIGHT GLADE CIR","West Bradford",2016,"1991 or Later","2011-2022"
"5002 03730000","R-10","R - Single Family/Cabin","1583  BRIGHT GLADE CIR","West Bradford",2017,"1991 or Later","2011-2022"
"5002J00010000","R-10","R - Single Family/Cabin","1500  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00020000","R-10","R - Single Family/Cabin","1488  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00030000","R-10","R - Single Family/Cabin","1486  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00040000","R-10","R - Single Family/Cabin","1484  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00050000","R-10","R - Single Family/Cabin","1482  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00070000","R-10","R - Single Family/Cabin","1478  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00080000","R-10","R - Single Family/Cabin","1476  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00090000","R-10","R - Single Family/Cabin","1474  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00100000","R-10","R - Single Family/Cabin","1472  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00110000","R-10","R - Single Family/Cabin","1470  FEDERAL DR","West Bradford",1977,"Before 1991","1971-1980"
"5002J00120000","R-10","R - Single Family/Cabin","1468  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
