"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"3002N01610000","R-10","R - Single Family/Cabin","67  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01620000","R-10","R - Single Family/Cabin","66  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01630000","R-10","R - Single Family/Cabin","65  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01640000","R-10","R - Single Family/Cabin","64  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01650000","R-10","R - Single Family/Cabin","63  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01730000","R-10","R - Single Family/Cabin","127  CLEARVIEW DR","East Brandywine",1982,"Before 1991","1981-1990"
"3002N01740000","R-10","R - Single Family/Cabin","125  CLEARVIEW DR","East Brandywine",1984,"Before 1991","1981-1990"
"3002N01750000","R-10","R - Single Family/Cabin","123  CLEARVIEW DR","East Brandywine",1981,"Before 1991","1981-1990"
"3002N01820000","R-10","R - Single Family/Cabin","122  CLEARVIEW DR","East Brandywine",1981,"Before 1991","1981-1990"
"3002N01840000","R-10","R - Single Family/Cabin","118  CLEARVIEW DR","East Brandywine",1980,"Before 1991","1971-1980"
"3002N01930000","R-10","R - Single Family/Cabin","100  CLEARVIEW DR","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01950000","R-55","R - Town House (Common Law Condo)","58  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N01960000","R-55","R - Town House (Common Law Condo)","56  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N01970000","R-55","R - Town House (Common Law Condo)","54  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N01980000","R-55","R - Town House (Common Law Condo)","52  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N01990000","R-55","R - Town House (Common Law Condo)","50  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N02000000","R-55","R - Town House (Common Law Condo)","49  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N02010000","R-55","R - Town House (Common Law Condo)","47  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N02020000","R-55","R - Town House (Common Law Condo)","45  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N02030000","R-55","R - Town House (Common Law Condo)","43  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N02040000","R-55","R - Town House (Common Law Condo)","41  YELLOWWOOD DR","East Brandywine",1997,"1991 or Later","1991-2000"
"3002N02050000","R-55","R - Town House (Common Law Condo)","102  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02060000","R-55","R - Town House (Common Law Condo)","104  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02070000","R-55","R - Town House (Common Law Condo)","106  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02080000","R-55","R - Town House (Common Law Condo)","221  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02090000","R-55","R - Town House (Common Law Condo)","223  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02100000","R-55","R - Town House (Common Law Condo)","225  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02110000","R-55","R - Town House (Common Law Condo)","227  BROOKSIDE DR","East Brandywine",1998,"1991 or Later","1991-2000"
"3002N02120000","R-55","R - Town House (Common Law Condo)","331  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02130000","R-55","R - Town House (Common Law Condo)","333  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02140000","R-55","R - Town House (Common Law Condo)","335  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02150000","R-55","R - Town House (Common Law Condo)","337  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02160000","R-55","R - Town House (Common Law Condo)","339  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02170000","R-55","R - Town House (Common Law Condo)","341  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02180000","R-55","R - Town House (Common Law Condo)","451  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02190000","R-55","R - Town House (Common Law Condo)","453  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02200000","R-55","R - Town House (Common Law Condo)","455  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02210000","R-55","R - Town House (Common Law Condo)","457  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02220000","R-55","R - Town House (Common Law Condo)","459  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002N02230000","R-55","R - Town House (Common Law Condo)","461  BROOKSIDE DR","East Brandywine",1999,"1991 or Later","1991-2000"
"3002P00010000","R-10","R - Single Family/Cabin","400  BANYON LN","East Brandywine",1990,"Before 1991","1981-1990"
"3002P00020000","R-10","R - Single Family/Cabin","402  BANYON LN","East Brandywine",1988,"Before 1991","1981-1990"
"3002P00030000","R-10","R - Single Family/Cabin","404  BANYON LN","East Brandywine",1988,"Before 1991","1981-1990"
"3002P00040000","R-10","R - Single Family/Cabin","406  BANYON LN","East Brandywine",1998,"1991 or Later","1991-2000"
"3002P00070000","R-10","R - Single Family/Cabin","401  BANYON LN","East Brandywine",1994,"1991 or Later","1991-2000"
"3002P00080000","R-10","R - Single Family/Cabin","432  TIMBER PASS","East Brandywine",1812,"Before 1991","1950 or older"
"3002P00090000","R-10","R - Single Family/Cabin","434  TIMBER PASS DR","East Brandywine",1955,"Before 1991","1951-1960"
"3002P00090100","R-10","R - Single Family/Cabin","436  TIMBER PASS DR","East Brandywine",1955,"Before 1991","1951-1960"
"3003 00780000","R-10","R - Single Family/Cabin","414  CREEK RD","East Brandywine",1930,"Before 1991","1950 or older"
"3003 00870000","R-10","R - Single Family/Cabin","91  NICHOLS MILL RD","East Brandywine",2020,"1991 or Later","2011-2022"
"3003 00880000","R-10","R - Single Family/Cabin","21  HARNER CRT","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 00890000","R-10","R - Single Family/Cabin","23  HARNER CRT","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 00900000","R-10","R - Single Family/Cabin","25  HARNER CRT","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00910000","R-10","R - Single Family/Cabin","27  HARNER CRT","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00920000","R-10","R - Single Family/Cabin","29  HARNER CRT","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00930000","R-10","R - Single Family/Cabin","31  HARNER CRT","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00940000","R-10","R - Single Family/Cabin","72  TUCKER DR","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 00950000","R-10","R - Single Family/Cabin","74  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00960000","R-10","R - Single Family/Cabin","76  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00970000","R-10","R - Single Family/Cabin","78  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00980000","R-10","R - Single Family/Cabin","80  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 00990000","R-10","R - Single Family/Cabin","82  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01000000","R-10","R - Single Family/Cabin","84  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01010000","R-10","R - Single Family/Cabin","86  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01020000","R-10","R - Single Family/Cabin","88  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01030000","R-10","R - Single Family/Cabin","54  POWELL CRT","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 01040000","R-10","R - Single Family/Cabin","53  POWELL CRT","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 01050000","R-10","R - Single Family/Cabin","55  POWELL CRT","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01060000","R-10","R - Single Family/Cabin","57  POWELL CRT","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 01070000","R-10","R - Single Family/Cabin","59  POWELL CRT","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01080000","R-10","R - Single Family/Cabin","87  TUCKER DR","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 01090000","R-10","R - Single Family/Cabin","85  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01100000","R-10","R - Single Family/Cabin","83  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01110000","R-10","R - Single Family/Cabin","81  TUCKER DR","East Brandywine",2019,"1991 or Later","2011-2022"
"3003 01120000","R-10","R - Single Family/Cabin","79  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01130000","R-10","R - Single Family/Cabin","77  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
"3003 01140000","R-10","R - Single Family/Cabin","75  TUCKER DR","East Brandywine",2018,"1991 or Later","2011-2022"
