"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"3901 01760000","R-10","R - Single Family/Cabin","1321  NORTHUMBERLAND RD","Caln",2008,"1991 or Later","2001-2010"
"3901 01770000","R-10","R - Single Family/Cabin","1325  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01780000","R-10","R - Single Family/Cabin","1329  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01790000","R-10","R - Single Family/Cabin","1333  NORTHUMBERLAND RD","Caln",2009,"1991 or Later","2001-2010"
"3901 01800000","R-10","R - Single Family/Cabin","1337  NORTHUMBERLAND RD","Caln",2007,"1991 or Later","2001-2010"
"3901 01810000","R-10","R - Single Family/Cabin","1341  NORTHUMBERLAND RD","Caln",2018,"1991 or Later","2011-2022"
"3901 01820000","R-10","R - Single Family/Cabin","1345  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01830000","R-10","R - Single Family/Cabin","1349  NORTHUMBERLAND RD","Caln",2010,"1991 or Later","2001-2010"
"3901 01840000","R-10","R - Single Family/Cabin","1353  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01850000","R-10","R - Single Family/Cabin","1357  NORTHUMBERLAND RD","Caln",2016,"1991 or Later","2011-2022"
"3901 01860000","R-10","R - Single Family/Cabin","1361  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01870000","R-10","R - Single Family/Cabin","1365  NORTHUMBERLAND RD","Caln",2016,"1991 or Later","2011-2022"
"3901 01880000","R-10","R - Single Family/Cabin","1369  NORTHUMBERLAND RD","Caln",2016,"1991 or Later","2011-2022"
"3901 01890000","R-10","R - Single Family/Cabin","1373  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01900000","R-10","R - Single Family/Cabin","1377  NORTHUMBERLAND RD","Caln",2011,"1991 or Later","2011-2022"
"3901 01910000","R-10","R - Single Family/Cabin","1360  NORTHUMBERLAND RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01920000","R-10","R - Single Family/Cabin","1240  DEVONSHIRE RD","Caln",2017,"1991 or Later","2011-2022"
"3901 01930000","R-10","R - Single Family/Cabin","1236  DEVONSHIRE RD","Caln",2016,"1991 or Later","2011-2022"
"3901 01940000","R-10","R - Single Family/Cabin","1705  BEUFORT CRT","Caln",2016,"1991 or Later","2011-2022"
"3901 01950000","R-10","R - Single Family/Cabin","1709  BEUFORT CRT","Caln",2017,"1991 or Later","2011-2022"
"3901 01960000","R-10","R - Single Family/Cabin","1713  BEUFORT CRT","Caln",2008,"1991 or Later","2001-2010"
"3901 01970000","R-10","R - Single Family/Cabin","1712  BEUFORT CRT","Caln",2008,"1991 or Later","2001-2010"
"3901 01980000","R-10","R - Single Family/Cabin","1708  BEUFORT CRT","Caln",2008,"1991 or Later","2001-2010"
"3901 01990000","R-10","R - Single Family/Cabin","1704  BEUFORT CRT","Caln",2017,"1991 or Later","2011-2022"
"3901 02000000","R-10","R - Single Family/Cabin","1220  DEVONSHIRE RD","Caln",2015,"1991 or Later","2011-2022"
"3901 02010000","R-10","R - Single Family/Cabin","1216  DEVONSHIRE RD","Caln",2008,"1991 or Later","2001-2010"
"3901 02020000","R-10","R - Single Family/Cabin","1217  DEVONSHIRE RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02030000","R-10","R - Single Family/Cabin","1221  DEVONSHIRE RD","Caln",2015,"1991 or Later","2011-2022"
"3901 02040000","R-10","R - Single Family/Cabin","1225  DEVONSHIRE RD","Caln",2017,"1991 or Later","2011-2022"
"3901 02050000","R-10","R - Single Family/Cabin","1229  DEVONSHIRE RD","Caln",2016,"1991 or Later","2011-2022"
"3901 02060000","R-10","R - Single Family/Cabin","1233  DEVONSHIRE RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02070000","R-10","R - Single Family/Cabin","1237  DEVONSHIRE RD","Caln",2007,"1991 or Later","2001-2010"
