"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"6906 00554200","R-10","R - Single Family/Cabin","242  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00554300","R-10","R - Single Family/Cabin","238  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00554400","R-10","R - Single Family/Cabin","232  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00554500","R-10","R - Single Family/Cabin","226  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00554600","R-10","R - Single Family/Cabin","178  MOUNT PLEASANT RD","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00554700","R-10","R - Single Family/Cabin","174  MOUNT PLEASANT RD","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00554800","R-10","R - Single Family/Cabin","160  MOUNT PLEASANT RD","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00554900","R-10","R - Single Family/Cabin","156  MOUNT PLEASANT RD","East Nottingham",2020,"1991 or Later","2011-2022"
"6906 00555000","R-10","R - Single Family/Cabin","152  MOUNT PLEASANT RD","East Nottingham",2020,"1991 or Later","2011-2022"
"6906 00555100","R-10","R - Single Family/Cabin","146  MOUNT PLEASANT RD","East Nottingham",2020,"1991 or Later","2011-2022"
"6906 00555200","R-10","R - Single Family/Cabin","142  MOUNT PLEASANT RD","East Nottingham",2020,"1991 or Later","2011-2022"
"6906 00570600","R-10","R - Single Family/Cabin","500  FIFTH ST","East Nottingham",2004,"1991 or Later","2001-2010"
"6906 00571000","R-10","R - Single Family/Cabin","484  FIFTH ST","East Nottingham",1969,"Before 1991","1961-1970"
"6906 00671100","R-10","R - Single Family/Cabin","300  CENTURY OAK DR","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00671200","R-10","R - Single Family/Cabin","304  CENTURY OAK DR","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00671300","R-10","R - Single Family/Cabin","310  CENTURY OAK DR","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00671400","R-10","R - Single Family/Cabin","314  CENTURY OAK DR","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00671500","R-10","R - Single Family/Cabin","447  BUTTONWOOD LN","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00671600","R-10","R - Single Family/Cabin","451  BUTTONWOOD LN","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00671700","R-10","R - Single Family/Cabin","452  BUTTONWOOD LN","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00671800","R-10","R - Single Family/Cabin","408  BUTTONWOOD LN","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00671900","R-10","R - Single Family/Cabin","404  BUTTONWOOD LN","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00672000","R-10","R - Single Family/Cabin","400  BUTTONWOOD LN","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00672100","R-10","R - Single Family/Cabin","391  CENTURY OAK DR","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00672200","R-10","R - Single Family/Cabin","395  CENTURY OAK DR","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00672300","R-10","R - Single Family/Cabin","419  BUTTONWOOD LN","East Nottingham",2016,"1991 or Later","2011-2022"
"6906 00673000","R-10","R - Single Family/Cabin","374  CENTURY OAK DR","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00673100","R-10","R - Single Family/Cabin","378  CENTURY OAK DR","East Nottingham",2011,"1991 or Later","2011-2022"
"6906 00673200","R-10","R - Single Family/Cabin","382  CENTURY OAK DR","East Nottingham",2015,"1991 or Later","2011-2022"
"6906 00673300","R-10","R - Single Family/Cabin","435  BUTTONWOOD LN","East Nottingham",2009,"1991 or Later","2001-2010"
"6906 00673400","R-10","R - Single Family/Cabin","439  BUTTONWOOD LN","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00673500","R-10","R - Single Family/Cabin","443  BUTTONWOOD LN","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00673900","R-10","R - Single Family/Cabin","448  BUTTONWOOD LN","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00674000","R-10","R - Single Family/Cabin","444  BUTTONWOOD LN","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00674100","R-10","R - Single Family/Cabin","440  BUTTONWOOD LN","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00674200","R-10","R - Single Family/Cabin","436  BUTTONWOOD LN","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00674300","R-10","R - Single Family/Cabin","432  BUTTONWOOD LN","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00674400","R-10","R - Single Family/Cabin","428  BUTTONWOOD LN","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00674500","R-10","R - Single Family/Cabin","424  BUTTONWOOD LN","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00674600","R-10","R - Single Family/Cabin","420  BUTTONWOOD LN","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00674700","R-10","R - Single Family/Cabin","416  BUTTONWOOD LN","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00674800","R-10","R - Single Family/Cabin","412  BUTTONWOOD LN","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00675200","R-10","R - Single Family/Cabin","309  CENTURY OAK DR","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00675300","R-10","R - Single Family/Cabin","313  CENTURY OAK","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00676200","R-10","R - Single Family/Cabin","501  BOXWOOD CRT","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00676300","R-10","R - Single Family/Cabin","500  BOXWOOD CRT","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00676400","R-10","R - Single Family/Cabin","383  CENTURY OAK DR","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00676500","R-10","R - Single Family/Cabin","387  CENTURY OAK DR","East Nottingham",2011,"1991 or Later","2011-2022"
"6906 00676900","R-10","R - Single Family/Cabin","415  BUTTONWOOD LN","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00677000","R-10","R - Single Family/Cabin","411  BUTTONWOOD LN","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00677100","R-10","R - Single Family/Cabin","407  BUTTONWOOD LN","East Nottingham",2007,"1991 or Later","2001-2010"
"6906 00677200","R-10","R - Single Family/Cabin","504  BOXWOOD CRT","East Nottingham",2015,"1991 or Later","2011-2022"
"6906 00677300","R-10","R - Single Family/Cabin","508  BOXWOOD CRT","East Nottingham",2011,"1991 or Later","2011-2022"
"6906 00677400","R-10","R - Single Family/Cabin","517  BOXWOOD CRT","East Nottingham",2008,"1991 or Later","2001-2010"
"6906 00677500","R-10","R - Single Family/Cabin","513  BOXWOOD CRT","East Nottingham",2014,"1991 or Later","2011-2022"
"6906 00677600","R-10","R - Single Family/Cabin","509  BOXWOOD CRT","East Nottingham",2014,"1991 or Later","2011-2022"
"6906 00677700","R-10","R - Single Family/Cabin","505  BOXWOOD CRT","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 00750100","R-10","R - Single Family/Cabin","498  WATERWAY RD","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00750200","R-10","R - Single Family/Cabin","494  WATERWAY RD","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00760100","R-10","R - Single Family/Cabin","482  WATERWAY RD","East Nottingham",2006,"1991 or Later","2001-2010"
"6906 00760400","R-10","R - Single Family/Cabin","270  MOUNT PLEASANT RD","East Nottingham",2003,"1991 or Later","2001-2010"
"6906 00890000","R-10","R - Single Family/Cabin","138  BARNSLEY RD","East Nottingham",1900,"Before 1991","1950 or older"
"6906 010901A0","R-10","R - Single Family/Cabin","205  BARNSLEY RD","East Nottingham",2010,"1991 or Later","2001-2010"
"6906 01170000","R-10","R - Single Family/Cabin","2412  BALTIMORE PK","East Nottingham",1935,"Before 1991","1950 or older"
"6906 04660100","R-10","R - Single Family/Cabin","206  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660200","R-10","R - Single Family/Cabin","208  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660300","R-10","R - Single Family/Cabin","210  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660400","R-10","R - Single Family/Cabin","212  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660500","R-10","R - Single Family/Cabin","214  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660600","R-10","R - Single Family/Cabin","216  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660700","R-10","R - Single Family/Cabin","218  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660800","R-10","R - Single Family/Cabin","219  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04660900","R-10","R - Single Family/Cabin","217  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04661000","R-10","R - Single Family/Cabin","215  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04661100","R-10","R - Single Family/Cabin","213  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04661200","R-10","R - Single Family/Cabin","211  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04661300","R-10","R - Single Family/Cabin","209  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04661400","R-10","R - Single Family/Cabin","207  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04661500","R-10","R - Single Family/Cabin","205  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670100","R-10","R - Single Family/Cabin","203  SHEFFIELD LN","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670200","R-10","R - Single Family/Cabin","122  WINSTON WAY","East Nottingham",1999,"1991 or Later","1991-2000"
"6906 04670300","R-10","R - Single Family/Cabin","120  WINSTON WAY","East Nottingham",1999,"1991 or Later","1991-2000"
"6906 04670400","R-10","R - Single Family/Cabin","118  WINSTON WAY","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670500","R-10","R - Single Family/Cabin","116  WINSTON WAY","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670600","R-10","R - Single Family/Cabin","114  WINSTON WAY","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670700","R-10","R - Single Family/Cabin","112  WINSTON WAY","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670800","R-10","R - Single Family/Cabin","110  WINSTON WAY","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04670900","R-10","R - Single Family/Cabin","108  WINSTON WAY","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04680100","R-10","R - Single Family/Cabin","337  YORKLYN RD","East Nottingham",2000,"1991 or Later","1991-2000"
"6906 04680200","R-10","R - Single Family/Cabin","333  YORKLYN RD","East Nottingham",2000,"1991 or Later","1991-2000"
