"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2602L00430000","R-10","R - Single Family/Cabin","112  CARRIE LN","East Pikeland",1984,"Before 1991","1981-1990"
"2602L00440000","R-10","R - Single Family/Cabin","117  CARRIE LN","East Pikeland",1984,"Before 1991","1981-1990"
"2602L00450000","R-10","R - Single Family/Cabin","108  JAY AVE","East Pikeland",1984,"Before 1991","1981-1990"
"2602L00470000","R-10","R - Single Family/Cabin","104  JAY AVE","East Pikeland",1984,"Before 1991","1981-1990"
"2602M00040000","R-10","R - Single Family/Cabin","2271  KIMBERTON RD","East Pikeland",2000,"1991 or Later","1991-2000"
"2602M00340000","R-10","R - Single Family/Cabin","211  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00350000","R-10","R - Single Family/Cabin","213  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00360000","R-10","R - Single Family/Cabin","215  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00370000","R-10","R - Single Family/Cabin","217  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00380000","R-10","R - Single Family/Cabin","310  DRAPER LN","East Pikeland",1986,"Before 1991","1981-1990"
"2602M00390000","R-10","R - Single Family/Cabin","312  DRAPER LN","East Pikeland",1986,"Before 1991","1981-1990"
"2602M00400000","R-10","R - Single Family/Cabin","307  DRAPER LN","East Pikeland",1986,"Before 1991","1981-1990"
"2602M00410100","R-10","R - Single Family/Cabin","309  DRAPER LN","East Pikeland",1986,"Before 1991","1981-1990"
"2602M00410200","R-10","R - Single Family/Cabin","436  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00410300","R-10","R - Single Family/Cabin","434  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00410400","R-10","R - Single Family/Cabin","432  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00410500","R-10","R - Single Family/Cabin","501  DENTON DR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00410600","R-10","R - Single Family/Cabin","503  DENTON DR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00410700","R-10","R - Single Family/Cabin","504  DENTON DR","East Pikeland",1987,"Before 1991","1981-1990"
