"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"4602 02520000","R-10","R - Single Family/Cabin","402  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02530000","R-10","R - Single Family/Cabin","15  BLUE BIRD LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02540000","R-10","R - Single Family/Cabin","201  COLUMBA ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02550000","R-10","R - Single Family/Cabin","401  WRIGLEY BLVD","Londonderry",2005,"1991 or Later","2001-2010"
"4602 02560000","R-10","R - Single Family/Cabin","403  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02570000","R-10","R - Single Family/Cabin","405  WRIGLEY BLVD","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02580000","R-10","R - Single Family/Cabin","407  WRIGLEY BLVD","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02590000","R-10","R - Single Family/Cabin","514  MCGREW ST","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02600000","R-10","R - Single Family/Cabin","512  MCGREW ST","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02610000","R-10","R - Single Family/Cabin","60  MOCKINGBIRD LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02620000","R-10","R - Single Family/Cabin","62  MOCKINGBIRD LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02630000","R-10","R - Single Family/Cabin","411  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02640000","R-10","R - Single Family/Cabin","413  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02650000","R-10","R - Single Family/Cabin","415  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02660000","R-10","R - Single Family/Cabin","417  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02670000","R-10","R - Single Family/Cabin","44  KESTREL LN","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02680000","R-10","R - Single Family/Cabin","42  KESTREL LN","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02690000","R-10","R - Single Family/Cabin","40  KESTREL LN","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02700000","R-10","R - Single Family/Cabin","509  MCGREW ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02710000","R-10","R - Single Family/Cabin","511  MCGREW ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02720000","R-10","R - Single Family/Cabin","513  MCGREW ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02730000","R-10","R - Single Family/Cabin","421  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02740000","R-10","R - Single Family/Cabin","423  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02750000","R-10","R - Single Family/Cabin","425  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02760000","R-10","R - Single Family/Cabin","427  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02770000","R-10","R - Single Family/Cabin","317  ROBINSON ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02780000","R-10","R - Single Family/Cabin","319  ROBINSON ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02790000","R-10","R - Single Family/Cabin","321  ROBINSON ST","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02800000","R-10","R - Single Family/Cabin","51  HUMMINGBIRD LN","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02810000","R-10","R - Single Family/Cabin","53  HUMMINGBIRD LN","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02820000","R-10","R - Single Family/Cabin","55  HUMMINGBIRD LN","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02830000","R-10","R - Single Family/Cabin","330  ROBINSON ST","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02840000","R-10","R - Single Family/Cabin","328  ROBINSON ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02850000","R-10","R - Single Family/Cabin","326  ROBINSON ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02860000","R-10","R - Single Family/Cabin","324  ROBINSON ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02870000","R-10","R - Single Family/Cabin","77  NIGHTHAWK LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02880000","R-10","R - Single Family/Cabin","75  NIGHTHAWK LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02890000","R-10","R - Single Family/Cabin","73  NIGHTHAWK LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02900000","R-10","R - Single Family/Cabin","606  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02910000","R-10","R - Single Family/Cabin","610  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02920000","R-10","R - Single Family/Cabin","704  TOWHEE LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02930000","R-10","R - Single Family/Cabin","706  TOWHEE LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02940000","R-10","R - Single Family/Cabin","708  TOWHEE LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 02950000","R-10","R - Single Family/Cabin","701  TOWHEE LN","Londonderry",2014,"1991 or Later","2011-2022"
"4602 02960000","R-10","R - Single Family/Cabin","703  TOWHEE LN","Londonderry",2013,"1991 or Later","2011-2022"
"4602 02970000","R-10","R - Single Family/Cabin","707  TOWHEE LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02980000","R-10","R - Single Family/Cabin","709  TOWHEE LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02990000","R-10","R - Single Family/Cabin","711  TOWHEE LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03000000","R-10","R - Single Family/Cabin","713  TOWHEE LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03010000","R-10","R - Single Family/Cabin","715  TOWHEE LN","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03020000","R-10","R - Single Family/Cabin","717  TOWHEE LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03030000","R-10","R - Single Family/Cabin","601  NEILL ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 03040000","R-10","R - Single Family/Cabin","603  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03050000","R-10","R - Single Family/Cabin","605  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03060000","R-10","R - Single Family/Cabin","607  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03070000","R-10","R - Single Family/Cabin","609  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03080000","R-10","R - Single Family/Cabin","611  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03090000","R-10","R - Single Family/Cabin","613  NEILL ST","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03100000","R-10","R - Single Family/Cabin","615  NEILL ST","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03110000","R-10","R - Single Family/Cabin","617  NEILL ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 03130000","R-10","R - Single Family/Cabin","804  WREN LN","Londonderry",2007,"1991 or Later","2001-2010"
"4602 03140000","R-10","R - Single Family/Cabin","806  WREN LN","Londonderry",2007,"1991 or Later","2001-2010"
"4602 03150000","R-10","R - Single Family/Cabin","808  WREN LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03160000","R-10","R - Single Family/Cabin","810  WREN LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03170000","R-10","R - Single Family/Cabin","812  WREN LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 03180000","R-10","R - Single Family/Cabin","814  WREN LN","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04290000","R-10","R - Single Family/Cabin","303  SWEETWATER PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04300000","R-10","R - Single Family/Cabin","305  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04310000","R-10","R - Single Family/Cabin","307  SWEETWATER PATH","Londonderry",2007,"1991 or Later","2001-2010"
"4602 04320000","R-10","R - Single Family/Cabin","309  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04330000","R-10","R - Single Family/Cabin","311  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04340000","R-10","R - Single Family/Cabin","313  SWEETWATER PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04350000","R-10","R - Single Family/Cabin","315  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04360000","R-10","R - Single Family/Cabin","317  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04370000","R-10","R - Single Family/Cabin","319  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04380000","R-10","R - Single Family/Cabin","321  SWEETWATER PATH","Londonderry",2007,"1991 or Later","2001-2010"
"4602 04390000","R-10","R - Single Family/Cabin","323  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04400000","R-10","R - Single Family/Cabin","325  SWEETWATER PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04410000","R-10","R - Single Family/Cabin","324  SWEETWATER PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04420000","R-10","R - Single Family/Cabin","322  SWEETWATER PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04430000","R-10","R - Single Family/Cabin","320  SWEETWATER PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04440000","R-10","R - Single Family/Cabin","318  SWEETWATER PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04450000","R-10","R - Single Family/Cabin","316  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04460000","R-10","R - Single Family/Cabin","314  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04470000","R-10","R - Single Family/Cabin","312  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04480000","R-10","R - Single Family/Cabin","310  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04490000","R-10","R - Single Family/Cabin","308  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04500000","R-10","R - Single Family/Cabin","306  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04510000","R-10","R - Single Family/Cabin","304  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04520000","R-10","R - Single Family/Cabin","302  SWEETWATER PATH","Londonderry",2012,"1991 or Later","2011-2022"
"4602 04730000","R-10","R - Single Family/Cabin","401  LAUREL RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04740000","R-10","R - Single Family/Cabin","403  LAUREL RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04750000","R-10","R - Single Family/Cabin","405  LAUREL RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04760000","R-10","R - Single Family/Cabin","407  LAUREL RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 04770000","R-10","R - Single Family/Cabin","409  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04780000","R-10","R - Single Family/Cabin","411  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04790000","R-10","R - Single Family/Cabin","413  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04800000","R-10","R - Single Family/Cabin","415  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04810000","R-10","R - Single Family/Cabin","417  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04820000","R-10","R - Single Family/Cabin","419  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04830000","R-10","R - Single Family/Cabin","421  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04840000","R-10","R - Single Family/Cabin","423  LAUREL RIDGE PATH","Londonderry",2010,"1991 or Later","2001-2010"
"4602 04850000","R-10","R - Single Family/Cabin","425  LAUREL RIDGE PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04860000","R-10","R - Single Family/Cabin","427  LAUREL RIDGE PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04870000","R-10","R - Single Family/Cabin","429  LAUREL RIDGE PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04880000","R-10","R - Single Family/Cabin","431  LAUREL RIDGE PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04890000","R-10","R - Single Family/Cabin","433  LAUREL RIDGE PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04900000","R-10","R - Single Family/Cabin","435  LAUREL RIDGE PATH","Londonderry",2008,"1991 or Later","2001-2010"
"4602 04910000","R-10","R - Single Family/Cabin","437  LAUREL RIDGE PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 04920000","R-10","R - Single Family/Cabin","439  LAUREL RIDGE PATH","Londonderry",2009,"1991 or Later","2001-2010"
"4602 06580000","R-10","R - Single Family/Cabin","276  HONEYCROFT BLVD","Londonderry",2011,"1991 or Later","2011-2022"
"4602 06590000","R-10","R - Single Family/Cabin","274  HONEYCROFT BLVD","Londonderry",2012,"1991 or Later","2011-2022"
"4602 06600000","R-10","R - Single Family/Cabin","272  HONEYCROFT BLVD","Londonderry",2013,"1991 or Later","2011-2022"
"4602 06610000","R-10","R - Single Family/Cabin","270  HONEYCROFT BLVD","Londonderry",2012,"1991 or Later","2011-2022"
"4602 06620000","R-10","R - Single Family/Cabin","268  HONEYCROFT BLVD","Londonderry",2012,"1991 or Later","2011-2022"
"4602 06910000","R-10","R - Single Family/Cabin","206  HONEYCROFT BLVD","Londonderry",2013,"1991 or Later","2011-2022"
"4602 06920000","R-10","R - Single Family/Cabin","204  HONEYCROFT BLVD","Londonderry",2016,"1991 or Later","2011-2022"
"4602 06930000","R-10","R - Single Family/Cabin","202  HONEYCROFT BLVD","Londonderry",2017,"1991 or Later","2011-2022"
"4602 06940000","R-10","R - Single Family/Cabin","200  HONEYCROFT BLVD","Londonderry",2014,"1991 or Later","2011-2022"
"4602 06950000","R-10","R - Single Family/Cabin","703  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 06960000","R-10","R - Single Family/Cabin","705  BEE RIDGE PATH","Londonderry",2015,"1991 or Later","2011-2022"
"4602 06970000","R-10","R - Single Family/Cabin","707  BEE RIDGE PATH","Londonderry",2015,"1991 or Later","2011-2022"
"4602 06980000","R-10","R - Single Family/Cabin","709  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 06990000","R-10","R - Single Family/Cabin","711  BEE RIDGE PATH","Londonderry",2014,"1991 or Later","2011-2022"
"4602 07000000","R-10","R - Single Family/Cabin","713  BEE RIDGE PATH","Londonderry",2015,"1991 or Later","2011-2022"
"4602 07010000","R-10","R - Single Family/Cabin","715  BEE RIDGE PATH","Londonderry",2016,"1991 or Later","2011-2022"
"4602 07020000","R-10","R - Single Family/Cabin","717  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07030000","R-10","R - Single Family/Cabin","716  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07040000","R-10","R - Single Family/Cabin","714  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07050000","R-10","R - Single Family/Cabin","712  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07060000","R-10","R - Single Family/Cabin","710  BEE RIDGE PATH","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07070000","R-10","R - Single Family/Cabin","708  BEE RIDGE PATH","Londonderry",2014,"1991 or Later","2011-2022"
"4602 07080000","R-10","R - Single Family/Cabin","706  BEE RIDGE PATH","Londonderry",2018,"1991 or Later","2011-2022"
"4602 07090000","R-10","R - Single Family/Cabin","704  BEE RIDGE PATH","Londonderry",2018,"1991 or Later","2011-2022"
"4602 07100000","R-10","R - Single Family/Cabin","702  BEE RIDGE PATH","Londonderry",2018,"1991 or Later","2011-2022"
"4602 07110000","R-10","R - Single Family/Cabin","138  HONEYCROFT BLVD","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07120000","R-10","R - Single Family/Cabin","136  HONEYCROFT BLVD","Londonderry",2013,"1991 or Later","2011-2022"
"4602 07130000","R-10","R - Single Family/Cabin","134  HONEYCROFT BLVD","Londonderry",2017,"1991 or Later","2011-2022"
"4602 07140000","R-10","R - Single Family/Cabin","132  HONEYCROFT BLVD","Londonderry",2017,"1991 or Later","2011-2022"
"4602 07150000","R-10","R - Single Family/Cabin","130  HONEYCROFT BLVD","Londonderry",2016,"1991 or Later","2011-2022"
